vessel_a_mmsi,vessel_b_mmsi,vessel_a_name,vessel_b_name,zone,overlap_start,overlap_end,overlap_seconds,overlap_hours,avg_distance_nm,min_distance_nm,vessel_a_avg_speed,vessel_b_avg_speed,vessel_a_draught_change,vessel_b_draught_change,sts_score
310779000.0,310806000.0,GASLOG GLADSTONE LNG,GASLOG GALVESTON LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.77928434973433,19.667832698784288,,,,,0.55
232006298.0,310806000.0,BRITISH CONTRIBUTOR LNG,GASLOG GALVESTON LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.48902672523649,19.404715432968334,,,,,0.55
310779000.0,533894000.0,GASLOG GLADSTONE LNG,SERI BALQIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,117.82723623241384,117.80113702883312,,,,,0.55
310779000.0,311001874.0,GASLOG GLADSTONE LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,125.9934835316346,125.99105357634103,,,,,0.55
310779000.0,431778000.0,GASLOG GLADSTONE LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,9.950369897979714,9.946452443637193,,,,,0.55
310779000.0,477732500.0,GASLOG GLADSTONE LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,169.52892894493803,169.50453341590142,,,,,0.55
310779000.0,525114138.0,GASLOG GLADSTONE LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,27.9067777339248,27.878227586645973,,,,,0.55
310779000.0,525701066.0,GASLOG GLADSTONE LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,9.91515865671459,9.911306656408081,,,,,0.55
310779000.0,525901876.0,GASLOG GLADSTONE LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,10.298712926966553,10.278491067694292,,,,,0.55
310779000.0,533130753.0,GASLOG GLADSTONE LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,28.566184980152382,28.53176296417014,,,,,0.55
310779000.0,372307000.0,GASLOG GLADSTONE LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,164.16369933267472,164.1627988152881,,,,,0.55
310779000.0,654311424.0,GASLOG GLADSTONE LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,127.81395309136911,127.8114433054698,,,,,0.55
310779000.0,538002921.0,GASLOG GLADSTONE LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,449.3174932630368,449.3174932630368,,,,,0.55
310806000.0,311000185.0,GASLOG GALVESTON LNG,ASIA ENDEAVOUR LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.59362942350511,19.282443252145967,,,,,0.55
310806000.0,533894000.0,GASLOG GALVESTON LNG,SERI BALQIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,117.53709729788778,117.51683022833053,,,,,0.55
310806000.0,311001874.0,GASLOG GALVESTON LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,124.88723095582692,124.84586825640791,,,,,0.55
310806000.0,431778000.0,GASLOG GALVESTON LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,16.282758253811945,16.194972274220714,,,,,0.55
310806000.0,477732500.0,GASLOG GALVESTON LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,153.07287215343732,153.05740107848607,,,,,0.55
310806000.0,525114138.0,GASLOG GALVESTON LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,26.941568803709618,26.93910279049452,,,,,0.55
310806000.0,525701066.0,GASLOG GALVESTON LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,16.359593539974224,16.270777113091874,,,,,0.55
310806000.0,525901876.0,GASLOG GALVESTON LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,21.383817852199314,21.332916586996436,,,,,0.55
310806000.0,533130753.0,GASLOG GALVESTON LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,19.464303482229923,19.454870771217287,,,,,0.55
310806000.0,372307000.0,GASLOG GALVESTON LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,144.9116521673129,144.9116521673129,,,,,0.55
310806000.0,654311424.0,GASLOG GALVESTON LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,126.92777484769876,126.88562992199721,,,,,0.55
310806000.0,538002921.0,GASLOG GALVESTON LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,443.4690737004761,443.46907370047614,,,,,0.55
311000185.0,533894000.0,ASIA ENDEAVOUR LNG,SERI BALQIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,115.28721483792106,115.07630371251541,,,,,0.55
311000185.0,311001874.0,ASIA ENDEAVOUR LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,123.45132499455222,123.26511268276157,,,,,0.55
311000185.0,431778000.0,ASIA ENDEAVOUR LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,7.774640249588504,7.640085797217169,,,,,0.55
311000185.0,477732500.0,ASIA ENDEAVOUR LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,167.91423964494138,167.81914611675995,,,,,0.55
311000185.0,525114138.0,ASIA ENDEAVOUR LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,30.099629219710565,29.147377870162668,,,,,0.55
311000185.0,525701066.0,ASIA ENDEAVOUR LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,7.728787488468861,7.5930939571757925,,,,,0.55
311000185.0,525901876.0,ASIA ENDEAVOUR LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,12.783537054493811,11.75402884132391,,,,,0.55
311000185.0,533130753.0,ASIA ENDEAVOUR LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,30.093508467306776,29.363980463960814,,,,,0.55
311000185.0,372307000.0,ASIA ENDEAVOUR LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,163.49059305918553,163.39908959051672,,,,,0.55
311000185.0,654311424.0,ASIA ENDEAVOUR LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,125.27213563821631,125.08548670821678,,,,,0.55
311000185.0,538002921.0,ASIA ENDEAVOUR LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,446.6426105528585,446.6426105528585,,,,,0.55
533894000.0,311001874.0,SERI BALQIS LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,9.26042692170205,9.250328783124978,,,,,0.55
533894000.0,431778000.0,SERI BALQIS LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,109.25148603179223,109.22657750979036,,,,,0.55
533894000.0,477732500.0,SERI BALQIS LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,135.3614348924735,135.31856384563594,,,,,0.55
533894000.0,525114138.0,SERI BALQIS LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,142.80239996805406,142.77554307749566,,,,,0.55
533894000.0,525701066.0,SERI BALQIS LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,109.24266751237822,109.21764545972947,,,,,0.55
533894000.0,525901876.0,SERI BALQIS LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,127.94244038547782,127.91843443135764,,,,,0.55
533894000.0,533130753.0,SERI BALQIS LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,137.00058876430384,136.97080034713383,,,,,0.55
533894000.0,372307000.0,SERI BALQIS LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,172.2098137090163,172.2098137090163,,,,,0.55
533894000.0,654311424.0,SERI BALQIS LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,10.397878659665292,10.341117041562638,,,,,0.55
533894000.0,538002921.0,SERI BALQIS LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,335.4169935276986,335.41699352769854,,,,,0.55
311001874.0,431778000.0,SEAPEAK HISPANIA LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,117.22927516521402,117.22860788904578,,,,,0.55
311001874.0,477732500.0,SEAPEAK HISPANIA LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,132.02679951080003,132.022114213335,,,,,0.55
311001874.0,525114138.0,SEAPEAK HISPANIA LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,150.50989149663377,150.50989149663374,,,,,0.55
311001874.0,525701066.0,SEAPEAK HISPANIA LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,117.22385515898397,117.22385515898398,,,,,0.55
311001874.0,525901876.0,SEAPEAK HISPANIA LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,136.03483216723754,136.03483216723757,,,,,0.55
311001874.0,533130753.0,SEAPEAK HISPANIA LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,144.34013566541978,144.33956299673633,,,,,0.55
311001874.0,372307000.0,SEAPEAK HISPANIA LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,171.40975077737292,171.40975077737292,,,,,0.55
232006298.0,533894000.0,BRITISH CONTRIBUTOR LNG,SERI BALQIS LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,114.53296388592376,114.50746680699952,,,,,0.55
311001874.0,538002921.0,SEAPEAK HISPANIA LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,326.35315839850415,326.35315839850415,,,,,0.55
431778000.0,477732500.0,PACIFIC MIMOSA LNG,LNG JIA XING LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,160.43998546284863,160.43375257301506,,,,,0.55
431778000.0,525114138.0,PACIFIC MIMOSA LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,34.16296139227122,34.16279060685359,,,,,0.55
232006298.0,311001874.0,BRITISH CONTRIBUTOR LNG,SEAPEAK HISPANIA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,122.69252972676834,122.69052793869439,,,,,0.55
431778000.0,525901876.0,PACIFIC MIMOSA LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,18.996811491237285,18.9967044917668,,,,,0.55
431778000.0,533130753.0,PACIFIC MIMOSA LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,31.52641124247437,31.52588090870715,,,,,0.55
431778000.0,372307000.0,PACIFIC MIMOSA LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,157.16928683144067,157.16928683144067,,,,,0.55
525701066.0,525901876.0,LADY EVA LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,18.989874116616566,18.989874116616566,,,,,0.55
431778000.0,538002921.0,PACIFIC MIMOSA LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,439.78552876814376,439.7855287681438,,,,,0.55
477732500.0,525114138.0,LNG JIA XING LNG,ARUNIKA JAYA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,175.63281673668345,175.62481296300135,,,,,0.55
477732500.0,525701066.0,LNG JIA XING LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,160.50322634450507,160.49705106963654,,,,,0.55
477732500.0,525901876.0,LNG JIA XING LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,174.3144007014133,174.30741716907454,,,,,0.55
477732500.0,533130753.0,LNG JIA XING LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,164.29236702696016,164.28359665701296,,,,,0.55
477732500.0,372307000.0,LNG JIA XING LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,59.71778466165245,59.71778466165245,,,,,0.55
477732500.0,654311424.0,LNG JIA XING LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,133.83550575130087,133.8306254869133,,,,,0.55
477732500.0,538002921.0,LNG JIA XING LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,336.89427604866944,336.8795364108045,,,,,0.55
525114138.0,525701066.0,ARUNIKA JAYA LNG,LADY EVA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,34.18928298500789,34.1892829850079,,,,,0.55
525114138.0,525901876.0,ARUNIKA JAYA LNG,DANAPUTRI 1 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,18.396964465123776,18.396964465123776,,,,,0.55
525114138.0,533130753.0,ARUNIKA JAYA LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,11.47947557912859,11.47632270048399,,,,,0.55
525114138.0,372307000.0,ARUNIKA JAYA LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,160.4901814802413,160.4901814802413,,,,,0.55
525114138.0,654311424.0,ARUNIKA JAYA LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,152.47003069848455,152.47003069848452,,,,,0.55
525114138.0,538002921.0,ARUNIKA JAYA LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,470.38315322410045,470.38315322410045,,,,,0.55
228481700.0,310772000.0,AMARYLLIS KNUTSEN LNG,GASLOG HOUSTON LNG,gibraltar,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,8.312324770095689,6.908190431485305,,,,,0.55
232006298.0,431778000.0,BRITISH CONTRIBUTOR LNG,PACIFIC MIMOSA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,7.096999384336045,7.0952750327100205,,,,,0.55
525701066.0,372307000.0,LADY EVA LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,157.2467900784339,157.2467900784339,,,,,0.55
525701066.0,654311424.0,LADY EVA LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,119.10243302236266,119.10243302236262,,,,,0.55
525701066.0,538002921.0,LADY EVA LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,439.79795046061383,439.7979504606139,,,,,0.55
525901876.0,533130753.0,DANAPUTRI 1 LNG,SERI CEMARA LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,21.9421523887884,21.941657737440583,,,,,0.55
525901876.0,372307000.0,DANAPUTRI 1 LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,165.51506690704642,165.51506690704642,,,,,0.55
525901876.0,654311424.0,DANAPUTRI 1 LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,137.88134012196195,137.88134012196193,,,,,0.55
525901876.0,538002921.0,DANAPUTRI 1 LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,458.7424048179952,458.7424048179952,,,,,0.55
533130753.0,372307000.0,SERI CEMARA LNG,TAITAR NO.2 LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,149.24846881296466,149.24846881296466,,,,,0.55
533130753.0,654311424.0,SERI CEMARA LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,146.38598775137825,146.3854184741698,,,,,0.55
533130753.0,538002921.0,SERI CEMARA LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,461.86678606883163,461.86678606883163,,,,,0.55
372307000.0,654311424.0,TAITAR NO.2 LNG,LNGT KARADENIZ LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T06:46:30Z,196.44507,0.054568074999999994,173.59796148176767,173.59796148176767,,,,,0.55
654311424.0,538002921.0,LNGT KARADENIZ LNG,TEMBEK LNG,strait_of_malacca,2026-03-27T07:39:36Z,2026-03-27T07:41:22Z,106.012925,0.02944803472222222,325.0082824079028,325.00828240790287,,,,,0.55
228421700.0,477945600.0,GRAZYNA GESICKA LNG,HUASHAN LNG,suez_canal,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,35.42086631984473,5.278813419729924,,,,,0.55
228421700.0,538010102.0,GRAZYNA GESICKA LNG,FLEX ENDEAVOUR LNG,suez_canal,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,7.92374767337163,7.921886257763574,,,,,0.55
232006298.0,563239700.0,BRITISH CONTRIBUTOR LNG,NORTH OCEAN LNG,strait_of_malacca,2026-03-27T06:43:13Z,2026-03-27T07:41:22Z,3489.103193,0.9691953313888889,16.484338490439747,16.47627803825237,,,,,0.55
